date,my_id,number_of_game_today,day_of_week,away_team,away_team_league,away_team_game_number,home_team,home_team_league,home_team_game_number,day_night,park_id
20230521,St. Louis CardinalsLos Angeles Dodgers20230521,0,Sun,Los Angeles Dodgers,NL,48,St. Louis Cardinals,NL,48,D,STL10
20230521,Tampa Bay RaysMilwaukee Brewers20230521,0,Sun,Milwaukee Brewers,NL,46,Tampa Bay Rays,AL,48,D,STP01
20230521,Texas RangersColorado Rockies20230521,0,Sun,Colorado Rockies,NL,47,Texas Rangers,AL,46,D,ARL03
20230521,Toronto Blue JaysBaltimore Orioles20230521,0,Sun,Baltimore Orioles,AL,47,Toronto Blue Jays,AL,47,D,TOR02
20230521,Washington NationalsDetroit Tigers20230521,0,Sun,Detroit Tigers,AL,45,Washington Nationals,NL,47,D,WAS11
20230522,Los Angeles AngelsBoston Red Sox20230522,0,Mon,Boston Red Sox,AL,48,Los Angeles Angels,AL,49,N,ANA01
20230522,Atlanta BravesLos Angeles Dodgers20230522,0,Mon,Los Angeles Dodgers,NL,49,Atlanta Braves,NL,48,N,ATL03
20230522,Cincinnati RedsSt. Louis Cardinals20230522,0,Mon,St. Louis Cardinals,NL,49,Cincinnati Reds,NL,48,N,DYE01
20230522,Cleveland GuardiansChicago White Sox20230522,0,Mon,Chicago White Sox,AL,49,Cleveland Guardians,AL,47,N,CLE08
20230522,Colorado RockiesMiami Marlins20230522,0,Mon,Miami Marlins,NL,48,Colorado Rockies,NL,48,N,DEN02
20230522,Kansas City RoyalsDetroit Tigers20230522,0,Mon,Detroit Tigers,AL,46,Kansas City Royals,AL,49,N,KAN06
20230522,Milwaukee BrewersHouston Astros20230522,0,Mon,Houston Astros,AL,47,Milwaukee Brewers,NL,47,N,MIL06
20230522,Minnesota TwinsSan Francisco Giants20230522,0,Mon,San Francisco Giants,NL,48,Minnesota Twins,AL,48,N,MIN04
20230522,Philadelphia PhilliesArizona Diamondbacks20230522,0,Mon,Arizona Diamondbacks,NL,48,Philadelphia Phillies,NL,47,N,PHI13
20230522,Pittsburgh PiratesTexas Rangers20230522,0,Mon,Texas Rangers,AL,47,Pittsburgh Pirates,NL,47,N,PIT08
20230522,Seattle MarinersOakland Athletics20230522,0,Mon,Oakland Athletics,AL,49,Seattle Mariners,AL,47,N,SEA03
20230522,Tampa Bay RaysToronto Blue Jays20230522,0,Mon,Toronto Blue Jays,AL,48,Tampa Bay Rays,AL,49,N,STP01
20230523,Los Angeles AngelsBoston Red Sox20230523,0,Tue,Boston Red Sox,AL,49,Los Angeles Angels,AL,50,N,ANA01
20230523,Atlanta BravesLos Angeles Dodgers20230523,0,Tue,Los Angeles Dodgers,NL,50,Atlanta Braves,NL,49,N,ATL03
20230523,Chicago CubsNew York Mets20230523,0,Tue,New York Mets,NL,50,Chicago Cubs,NL,48,N,CHI11
20230523,Cincinnati RedsSt. Louis Cardinals20230523,0,Tue,St. Louis Cardinals,NL,50,Cincinnati Reds,NL,49,N,DYE01
20230523,Cleveland GuardiansChicago White Sox20230523,0,Tue,Chicago White Sox,AL,50,Cleveland Guardians,AL,48,N,CLE08
20230523,Colorado RockiesMiami Marlins20230523,0,Tue,Miami Marlins,NL,49,Colorado Rockies,NL,49,N,DEN02
20230523,Kansas City RoyalsDetroit Tigers20230523,0,Tue,Detroit Tigers,AL,47,Kansas City Royals,AL,50,N,KAN06
20230523,Milwaukee BrewersHouston Astros20230523,0,Tue,Houston Astros,AL,48,Milwaukee Brewers,NL,48,N,MIL06
20230523,Minnesota TwinsSan Francisco Giants20230523,0,Tue,San Francisco Giants,NL,49,Minnesota Twins,AL,49,N,MIN04
20230523,New York YankeesBaltimore Orioles20230523,0,Tue,Baltimore Orioles,AL,48,New York Yankees,AL,50,N,NYC21
20230523,Philadelphia PhilliesArizona Diamondbacks20230523,0,Tue,Arizona Diamondbacks,NL,49,Philadelphia Phillies,NL,48,N,PHI13
20230523,Pittsburgh PiratesTexas Rangers20230523,0,Tue,Texas Rangers,AL,48,Pittsburgh Pirates,NL,48,N,PIT08
20230523,Seattle MarinersOakland Athletics20230523,0,Tue,Oakland Athletics,AL,50,Seattle Mariners,AL,48,N,SEA03
20230523,Tampa Bay RaysToronto Blue Jays20230523,0,Tue,Toronto Blue Jays,AL,49,Tampa Bay Rays,AL,50,N,STP01
20230523,Washington NationalsSan Diego Padres20230523,0,Tue,San Diego Padres,NL,48,Washington Nationals,NL,48,N,WAS11
20230524,Los Angeles AngelsBoston Red Sox20230524,0,Wed,Boston Red Sox,AL,50,Los Angeles Angels,AL,51,N,ANA01
20230524,Atlanta BravesLos Angeles Dodgers20230524,0,Wed,Los Angeles Dodgers,NL,51,Atlanta Braves,NL,50,N,ATL03
20230524,Chicago CubsNew York Mets20230524,0,Wed,New York Mets,NL,51,Chicago Cubs,NL,49,N,CHI11
20230524,Cincinnati RedsSt. Louis Cardinals20230524,0,Wed,St. Louis Cardinals,NL,51,Cincinnati Reds,NL,50,N,DYE01
20230524,Cleveland GuardiansChicago White Sox20230524,0,Wed,Chicago White Sox,AL,51,Cleveland Guardians,AL,49,D,CLE08
20230524,Colorado RockiesMiami Marlins20230524,0,Wed,Miami Marlins,NL,50,Colorado Rockies,NL,50,N,DEN02
20230524,Kansas City RoyalsDetroit Tigers20230524,0,Wed,Detroit Tigers,AL,48,Kansas City Royals,AL,51,N,KAN06
20230524,Milwaukee BrewersHouston Astros20230524,0,Wed,Houston Astros,AL,49,Milwaukee Brewers,NL,49,N,MIL06
20230524,Minnesota TwinsSan Francisco Giants20230524,0,Wed,San Francisco Giants,NL,50,Minnesota Twins,AL,50,N,MIN04
20230524,New York YankeesBaltimore Orioles20230524,0,Wed,Baltimore Orioles,AL,49,New York Yankees,AL,51,N,NYC21
20230524,Philadelphia PhilliesArizona Diamondbacks20230524,0,Wed,Arizona Diamondbacks,NL,50,Philadelphia Phillies,NL,49,D,PHI13
20230524,Pittsburgh PiratesTexas Rangers20230524,0,Wed,Texas Rangers,AL,49,Pittsburgh Pirates,NL,49,N,PIT08
20230524,Seattle MarinersOakland Athletics20230524,0,Wed,Oakland Athletics,AL,51,Seattle Mariners,AL,49,N,SEA03
20230524,Tampa Bay RaysToronto Blue Jays20230524,0,Wed,Toronto Blue Jays,AL,50,Tampa Bay Rays,AL,51,N,STP01
20230524,Washington NationalsSan Diego Padres20230524,0,Wed,San Diego Padres,NL,49,Washington Nationals,NL,49,N,WAS11
20230525,Atlanta BravesPhiladelphia Phillies20230525,0,Thu,Philadelphia Phillies,NL,50,Atlanta Braves,NL,51,N,ATL03
20230525,Chicago CubsNew York Mets20230525,0,Thu,New York Mets,NL,52,Chicago Cubs,NL,50,N,CHI11
20230525,Cincinnati RedsSt. Louis Cardinals20230525,0,Thu,St. Louis Cardinals,NL,52,Cincinnati Reds,NL,51,N,DYE01
20230525,Colorado RockiesMiami Marlins20230525,0,Thu,Miami Marlins,NL,51,Colorado Rockies,NL,51,D,DEN02
20230525,Detroit TigersChicago White Sox20230525,0,Thu,Chicago White Sox,AL,52,Detroit Tigers,AL,49,N,DET05
20230525,Milwaukee BrewersSan Francisco Giants20230525,0,Thu,San Francisco Giants,NL,51,Milwaukee Brewers,NL,50,N,MIL06
20230525,New York YankeesBaltimore Orioles20230525,0,Thu,Baltimore Orioles,AL,50,New York Yankees,AL,52,N,NYC21
20230525,Seattle MarinersOakland Athletics20230525,0,Thu,Oakland Athletics,AL,52,Seattle Mariners,AL,50,N,SEA03
20230525,Tampa Bay RaysToronto Blue Jays20230525,0,Thu,Toronto Blue Jays,AL,51,Tampa Bay Rays,AL,52,D,STP01
20230525,Washington NationalsSan Diego Padres20230525,0,Thu,San Diego Padres,NL,50,Washington Nationals,NL,50,D,WAS11
20230526,Los Angeles AngelsMiami Marlins20230526,0,Fri,Miami Marlins,NL,52,Los Angeles Angels,AL,52,N,ANA01
20230526,Arizona DiamondbacksBoston Red Sox20230526,0,Fri,Boston Red Sox,AL,51,Arizona Diamondbacks,NL,51,N,PHO01
20230526,Atlanta BravesPhiladelphia Phillies20230526,0,Fri,Philadelphia Phillies,NL,51,Atlanta Braves,NL,52,N,ATL03
20230526,Baltimore OriolesTexas Rangers20230526,0,Fri,Texas Rangers,AL,50,Baltimore Orioles,AL,51,N,WIL02
20230526,Chicago CubsCincinnati Reds20230526,0,Fri,Cincinnati Reds,NL,52,Chicago Cubs,NL,51,D,CHI11
20230526,Cleveland GuardiansSt. Louis Cardinals20230526,0,Fri,St. Louis Cardinals,NL,53,Cleveland Guardians,AL,50,N,CLE08
20230526,Colorado RockiesNew York Mets20230526,0,Fri,New York Mets,NL,53,Colorado Rockies,NL,52,N,DEN02
20230526,Detroit TigersChicago White Sox20230526,0,Fri,Chicago White Sox,AL,53,Detroit Tigers,AL,50,N,DET05
20230526,Kansas City RoyalsWashington Nationals20230526,0,Fri,Washington Nationals,NL,51,Kansas City Royals,AL,52,N,KAN06
20230526,Milwaukee BrewersSan Francisco Giants20230526,0,Fri,San Francisco Giants,NL,52,Milwaukee Brewers,NL,51,N,MIL06
20230526,Minnesota TwinsToronto Blue Jays20230526,0,Fri,Toronto Blue Jays,AL,52,Minnesota Twins,AL,51,N,MIN04
20230526,New York YankeesSan Diego Padres20230526,0,Fri,San Diego Padres,NL,51,New York Yankees,AL,53,N,NYC21
20230526,Oakland AthleticsHouston Astros20230526,0,Fri,Houston Astros,AL,50,Oakland Athletics,AL,53,N,OAK01
20230526,Seattle MarinersPittsburgh Pirates20230526,0,Fri,Pittsburgh Pirates,NL,50,Seattle Mariners,AL,51,N,SEA03
20230526,Tampa Bay RaysLos Angeles Dodgers20230526,0,Fri,Los Angeles Dodgers,NL,52,Tampa Bay Rays,AL,53,N,STP01
20230527,Los Angeles AngelsMiami Marlins20230527,0,Sat,Miami Marlins,NL,53,Los Angeles Angels,AL,53,N,ANA01
20230527,Arizona DiamondbacksBoston Red Sox20230527,0,Sat,Boston Red Sox,AL,52,Arizona Diamondbacks,NL,52,D,PHO01
20230527,Atlanta BravesPhiladelphia Phillies20230527,0,Sat,Philadelphia Phillies,NL,52,Atlanta Braves,NL,53,D,ATL03
20230527,Baltimore OriolesTexas Rangers20230527,0,Sat,Texas Rangers,AL,51,Baltimore Orioles,AL,52,D,WIL02
20230527,Chicago CubsCincinnati Reds20230527,0,Sat,Cincinnati Reds,NL,53,Chicago Cubs,NL,52,N,CHI11
20230527,Cleveland GuardiansSt. Louis Cardinals20230527,0,Sat,St. Louis Cardinals,NL,54,Cleveland Guardians,AL,51,N,CLE08
20230527,Colorado RockiesNew York Mets20230527,0,Sat,New York Mets,NL,54,Colorado Rockies,NL,53,N,DEN02
20230527,Detroit TigersChicago White Sox20230527,0,Sat,Chicago White Sox,AL,54,Detroit Tigers,AL,51,D,DET05
20230527,Kansas City RoyalsWashington Nationals20230527,0,Sat,Washington Nationals,NL,52,Kansas City Royals,AL,53,D,KAN06
20230527,Milwaukee BrewersSan Francisco Giants20230527,0,Sat,San Francisco Giants,NL,53,Milwaukee Brewers,NL,52,D,MIL06
20230527,Minnesota TwinsToronto Blue Jays20230527,0,Sat,Toronto Blue Jays,AL,53,Minnesota Twins,AL,52,D,MIN04
20230527,New York YankeesSan Diego Padres20230527,0,Sat,San Diego Padres,NL,52,New York Yankees,AL,54,D,NYC21
20230527,Oakland AthleticsHouston Astros20230527,0,Sat,Houston Astros,AL,51,Oakland Athletics,AL,54,D,OAK01
20230527,Seattle MarinersPittsburgh Pirates20230527,0,Sat,Pittsburgh Pirates,NL,51,Seattle Mariners,AL,52,D,SEA03
20230527,Tampa Bay RaysLos Angeles Dodgers20230527,0,Sat,Los Angeles Dodgers,NL,53,Tampa Bay Rays,AL,54,D,STP01
20230528,Los Angeles AngelsMiami Marlins20230528,0,Sun,Miami Marlins,NL,54,Los Angeles Angels,AL,54,D,ANA01
20230528,Arizona DiamondbacksBoston Red Sox20230528,0,Sun,Boston Red Sox,AL,53,Arizona Diamondbacks,NL,53,D,PHO01
20230528,Atlanta BravesPhiladelphia Phillies20230528,0,Sun,Philadelphia Phillies,NL,53,Atlanta Braves,NL,54,N,ATL03
20230528,Baltimore OriolesTexas Rangers20230528,0,Sun,Texas Rangers,AL,52,Baltimore Orioles,AL,53,D,WIL02
20230528,Chicago CubsCincinnati Reds20230528,0,Sun,Cincinnati Reds,NL,54,Chicago Cubs,NL,53,D,CHI11
20230528,Cleveland GuardiansSt. Louis Cardinals20230528,0,Sun,St. Louis Cardinals,NL,55,Cleveland Guardians,AL,52,D,CLE08
20230528,Colorado RockiesNew York Mets20230528,0,Sun,New York Mets,NL,55,Colorado Rockies,NL,54,D,DEN02
20230528,Detroit TigersChicago White Sox20230528,0,Sun,Chicago White Sox,AL,55,Detroit Tigers,AL,52,D,DET05
20230528,Kansas City RoyalsWashington Nationals20230528,0,Sun,Washington Nationals,NL,53,Kansas City Royals,AL,54,D,KAN06
20230528,Milwaukee BrewersSan Francisco Giants20230528,0,Sun,San Francisco Giants,NL,54,Milwaukee Brewers,NL,53,D,MIL06
20230528,Minnesota TwinsToronto Blue Jays20230528,0,Sun,Toronto Blue Jays,AL,54,Minnesota Twins,AL,53,D,MIN04
20230528,New York YankeesSan Diego Padres20230528,0,Sun,San Diego Padres,NL,53,New York Yankees,AL,55,D,NYC21
20230528,Oakland AthleticsHouston Astros20230528,0,Sun,Houston Astros,AL,52,Oakland Athletics,AL,55,D,OAK01
20230528,Seattle MarinersPittsburgh Pirates20230528,0,Sun,Pittsburgh Pirates,NL,52,Seattle Mariners,AL,53,D,SEA03
20230528,Tampa Bay RaysLos Angeles Dodgers20230528,0,Sun,Los Angeles Dodgers,NL,54,Tampa Bay Rays,AL,55,N,STP01
20230529,Arizona DiamondbacksColorado Rockies20230529,0,Mon,Colorado Rockies,NL,55,Arizona Diamondbacks,NL,54,D,PHO01
20230529,Baltimore OriolesCleveland Guardians20230529,0,Mon,Cleveland Guardians,AL,53,Baltimore Orioles,AL,54,D,WIL02
20230529,Chicago White SoxLos Angeles Angels20230529,0,Mon,Los Angeles Angels,AL,55,Chicago White Sox,AL,56,N,CHI12
20230529,Chicago CubsTampa Bay Rays20230529,0,Mon,Tampa Bay Rays,AL,56,Chicago Cubs,NL,54,D,CHI11
20230529,Detroit TigersTexas Rangers20230529,0,Mon,Texas Rangers,AL,53,Detroit Tigers,AL,53,D,DET05
20230529,Houston AstrosMinnesota Twins20230529,0,Mon,Minnesota Twins,AL,54,Houston Astros,AL,53,D,HOU03
20230529,Los Angeles DodgersWashington Nationals20230529,0,Mon,Washington Nationals,NL,54,Los Angeles Dodgers,NL,55,N,LOS03
20230529,Oakland AthleticsAtlanta Braves20230529,0,Mon,Atlanta Braves,NL,55,Oakland Athletics,AL,56,D,OAK01
20230529,Seattle MarinersNew York Yankees20230529,0,Mon,New York Yankees,AL,56,Seattle Mariners,AL,54,N,SEA03
20230529,San Francisco GiantsPittsburgh Pirates20230529,0,Mon,Pittsburgh Pirates,NL,53,San Francisco Giants,NL,55,D,SFO03
20230529,St. Louis CardinalsKansas City Royals20230529,0,Mon,Kansas City Royals,AL,55,St. Louis Cardinals,NL,56,D,STL10
20230530,Arizona DiamondbacksColorado Rockies20230530,0,Tue,Colorado Rockies,NL,56,Arizona Diamondbacks,NL,55,N,PHO01
20230530,Baltimore OriolesCleveland Guardians20230530,0,Tue,Cleveland Guardians,AL,54,Baltimore Orioles,AL,55,N,WIL02
20230530,Boston Red SoxCincinnati Reds20230530,0,Tue,Cincinnati Reds,NL,55,Boston Red Sox,AL,54,N,BOS07
20230530,Chicago White SoxLos Angeles Angels20230530,0,Tue,Los Angeles Angels,AL,56,Chicago White Sox,AL,57,N,CHI12
20230530,Chicago CubsTampa Bay Rays20230530,0,Tue,Tampa Bay Rays,AL,57,Chicago Cubs,NL,55,N,CHI11
20230530,Detroit TigersTexas Rangers20230530,0,Tue,Texas Rangers,AL,54,Detroit Tigers,AL,54,N,DET05
20230530,Houston AstrosMinnesota Twins20230530,0,Tue,Minnesota Twins,AL,55,Houston Astros,AL,54,N,HOU03
20230530,Los Angeles DodgersWashington Nationals20230530,0,Tue,Washington Nationals,NL,55,Los Angeles Dodgers,NL,56,N,LOS03
20230530,Miami MarlinsSan Diego Padres20230530,0,Tue,San Diego Padres,NL,54,Miami Marlins,NL,55,N,MIA02
20230530,New York MetsPhiladelphia Phillies20230530,0,Tue,Philadelphia Phillies,NL,54,New York Mets,NL,56,N,NYC20
20230530,Oakland AthleticsAtlanta Braves20230530,0,Tue,Atlanta Braves,NL,56,Oakland Athletics,AL,57,N,OAK01
20230530,Seattle MarinersNew York Yankees20230530,0,Tue,New York Yankees,AL,57,Seattle Mariners,AL,55,N,SEA03
20230530,San Francisco GiantsPittsburgh Pirates20230530,0,Tue,Pittsburgh Pirates,NL,54,San Francisco Giants,NL,56,N,SFO03
20230530,St. Louis CardinalsKansas City Royals20230530,0,Tue,Kansas City Royals,AL,56,St. Louis Cardinals,NL,57,N,STL10
20230530,Toronto Blue JaysMilwaukee Brewers20230530,0,Tue,Milwaukee Brewers,NL,54,Toronto Blue Jays,AL,55,N,TOR02
20230531,Arizona DiamondbacksColorado Rockies20230531,0,Wed,Colorado Rockies,NL,57,Arizona Diamondbacks,NL,56,N,PHO01
20230531,Baltimore OriolesCleveland Guardians20230531,0,Wed,Cleveland Guardians,AL,55,Baltimore Orioles,AL,56,D,WIL02
20230531,Boston Red SoxCincinnati Reds20230531,0,Wed,Cincinnati Reds,NL,56,Boston Red Sox,AL,55,N,BOS07
20230531,Chicago White SoxLos Angeles Angels20230531,0,Wed,Los Angeles Angels,AL,57,Chicago White Sox,AL,58,D,CHI12
20230531,Chicago CubsTampa Bay Rays20230531,0,Wed,Tampa Bay Rays,AL,58,Chicago Cubs,NL,56,D,CHI11
20230531,Detroit TigersTexas Rangers20230531,0,Wed,Texas Rangers,AL,55,Detroit Tigers,AL,55,D,DET05
20230531,Houston AstrosMinnesota Twins20230531,0,Wed,Minnesota Twins,AL,56,Houston Astros,AL,55,N,HOU03
20230531,Los Angeles DodgersWashington Nationals20230531,0,Wed,Washington Nationals,NL,56,Los Angeles Dodgers,NL,57,D,LOS03
20230531,Miami MarlinsSan Diego Padres20230531,0,Wed,San Diego Padres,NL,55,Miami Marlins,NL,56,N,MIA02
20230531,New York MetsPhiladelphia Phillies20230531,0,Wed,Philadelphia Phillies,NL,55,New York Mets,NL,57,N,NYC20
20230531,Oakland AthleticsAtlanta Braves20230531,0,Wed,Atlanta Braves,NL,57,Oakland Athletics,AL,58,N,OAK01
20230531,Seattle MarinersNew York Yankees20230531,0,Wed,New York Yankees,AL,58,Seattle Mariners,AL,56,N,SEA03
20230531,San Francisco GiantsPittsburgh Pirates20230531,0,Wed,Pittsburgh Pirates,NL,55,San Francisco Giants,NL,57,N,SFO03
20230531,Toronto Blue JaysMilwaukee Brewers20230531,0,Wed,Milwaukee Brewers,NL,55,Toronto Blue Jays,AL,56,N,TOR02
20230601,Arizona DiamondbacksColorado Rockies20230601,0,Thu,Colorado Rockies,NL,58,Arizona Diamondbacks,NL,57,N,PHO01
20230601,Boston Red SoxCincinnati Reds20230601,0,Thu,Cincinnati Reds,NL,57,Boston Red Sox,AL,56,N,BOS07
20230601,Houston AstrosLos Angeles Angels20230601,0,Thu,Los Angeles Angels,AL,58,Houston Astros,AL,56,N,HOU03
20230601,Miami MarlinsSan Diego Padres20230601,0,Thu,San Diego Padres,NL,56,Miami Marlins,NL,57,D,MIA02
20230601,Minnesota TwinsCleveland Guardians20230601,0,Thu,Cleveland Guardians,AL,56,Minnesota Twins,AL,57,N,MIN04
20230601,New York MetsPhiladelphia Phillies20230601,0,Thu,Philadelphia Phillies,NL,56,New York Mets,NL,58,D,NYC20
20230601,Toronto Blue JaysMilwaukee Brewers20230601,0,Thu,Milwaukee Brewers,NL,56,Toronto Blue Jays,AL,57,D,TOR02
20230602,Arizona DiamondbacksAtlanta Braves20230602,0,Fri,Atlanta Braves,NL,58,Arizona Diamondbacks,NL,58,N,PHO01
20230602,Boston Red SoxTampa Bay Rays20230602,0,Fri,Tampa Bay Rays,AL,59,Boston Red Sox,AL,57,N,BOS07
20230602,Chicago White SoxDetroit Tigers20230602,0,Fri,Detroit Tigers,AL,56,Chicago White Sox,AL,59,N,CHI12
20230602,Cincinnati RedsMilwaukee Brewers20230602,0,Fri,Milwaukee Brewers,NL,57,Cincinnati Reds,NL,58,D,DYE01
20230602,Houston AstrosLos Angeles Angels20230602,0,Fri,Los Angeles Angels,AL,59,Houston Astros,AL,57,N,HOU03
20230602,Kansas City RoyalsColorado Rockies20230602,0,Fri,Colorado Rockies,NL,59,Kansas City Royals,AL,57,N,KAN06
20230602,Los Angeles DodgersNew York Yankees20230602,0,Fri,New York Yankees,AL,59,Los Angeles Dodgers,NL,58,N,LOS03
20230602,Miami MarlinsOakland Athletics20230602,0,Fri,Oakland Athletics,AL,59,Miami Marlins,NL,58,N,MIA02
20230602,Minnesota TwinsCleveland Guardians20230602,0,Fri,Cleveland Guardians,AL,57,Minnesota Twins,AL,58,N,MIN04
20230602,New York MetsToronto Blue Jays20230602,0,Fri,Toronto Blue Jays,AL,58,New York Mets,NL,59,N,NYC20
20230602,Pittsburgh PiratesSt. Louis Cardinals20230602,0,Fri,St. Louis Cardinals,NL,58,Pittsburgh Pirates,NL,56,N,PIT08
20230602,San Diego PadresChicago Cubs20230602,0,Fri,Chicago Cubs,NL,57,San Diego Padres,NL,57,N,SAN02
20230602,San Francisco GiantsBaltimore Orioles20230602,0,Fri,Baltimore Orioles,AL,57,San Francisco Giants,NL,58,N,SFO03
20230602,Texas RangersSeattle Mariners20230602,0,Fri,Seattle Mariners,AL,57,Texas Rangers,AL,56,N,ARL03
20230602,Washington NationalsPhiladelphia Phillies20230602,0,Fri,Philadelphia Phillies,NL,57,Washington Nationals,NL,57,N,WAS11
20230603,Arizona DiamondbacksAtlanta Braves20230603,0,Sat,Atlanta Braves,NL,59,Arizona Diamondbacks,NL,59,N,PHO01
20230603,Chicago White SoxDetroit Tigers20230603,0,Sat,Detroit Tigers,AL,57,Chicago White Sox,AL,60,D,CHI12
20230603,Cincinnati RedsMilwaukee Brewers20230603,0,Sat,Milwaukee Brewers,NL,58,Cincinnati Reds,NL,59,D,DYE01
20230603,Houston AstrosLos Angeles Angels20230603,0,Sat,Los Angeles Angels,AL,60,Houston Astros,AL,58,D,HOU03
20230603,Kansas City RoyalsColorado Rockies20230603,0,Sat,Colorado Rockies,NL,60,Kansas City Royals,AL,58,D,KAN06
20230603,Los Angeles DodgersNew York Yankees20230603,0,Sat,New York Yankees,AL,60,Los Angeles Dodgers,NL,59,D,LOS03
20230603,Miami MarlinsOakland Athletics20230603,0,Sat,Oakland Athletics,AL,60,Miami Marlins,NL,59,D,MIA02
20230603,Minnesota TwinsCleveland Guardians20230603,0,Sat,Cleveland Guardians,AL,58,Minnesota Twins,AL,59,N,MIN04
20230603,New York MetsToronto Blue Jays20230603,0,Sat,Toronto Blue Jays,AL,59,New York Mets,NL,60,D,NYC20
20230603,Pittsburgh PiratesSt. Louis Cardinals20230603,0,Sat,St. Louis Cardinals,NL,59,Pittsburgh Pirates,NL,57,D,PIT08
20230603,San Diego PadresChicago Cubs20230603,0,Sat,Chicago Cubs,NL,58,San Diego Padres,NL,58,N,SAN02
20230603,San Francisco GiantsBaltimore Orioles20230603,0,Sat,Baltimore Orioles,AL,58,San Francisco Giants,NL,59,N,SFO03
20230603,Texas RangersSeattle Mariners20230603,0,Sat,Seattle Mariners,AL,58,Texas Rangers,AL,57,D,ARL03
20230603,Washington NationalsPhiladelphia Phillies20230603,0,Sat,Philadelphia Phillies,NL,58,Washington Nationals,NL,58,D,WAS11
20230604,Arizona DiamondbacksAtlanta Braves20230604,0,Sun,Atlanta Braves,NL,60,Arizona Diamondbacks,NL,60,D,PHO01
20230604,Boston Red SoxTampa Bay Rays20230604,0,Sun,Tampa Bay Rays,AL,62,Boston Red Sox,AL,60,D,BOS07
20230604,Chicago White SoxDetroit Tigers20230604,0,Sun,Detroit Tigers,AL,58,Chicago White Sox,AL,61,D,CHI12
20230604,Cincinnati RedsMilwaukee Brewers20230604,0,Sun,Milwaukee Brewers,NL,59,Cincinnati Reds,NL,60,D,DYE01
20230604,Houston AstrosLos Angeles Angels20230604,0,Sun,Los Angeles Angels,AL,61,Houston Astros,AL,59,D,HOU03
20230604,Kansas City RoyalsColorado Rockies20230604,0,Sun,Colorado Rockies,NL,61,Kansas City Royals,AL,59,D,KAN06
20230604,Los Angeles DodgersNew York Yankees20230604,0,Sun,New York Yankees,AL,61,Los Angeles Dodgers,NL,60,D,LOS03
20230604,Miami MarlinsOakland Athletics20230604,0,Sun,Oakland Athletics,AL,61,Miami Marlins,NL,60,D,MIA02
20230604,Minnesota TwinsCleveland Guardians20230604,0,Sun,Cleveland Guardians,AL,59,Minnesota Twins,AL,60,D,MIN04
20230604,New York MetsToronto Blue Jays20230604,0,Sun,Toronto Blue Jays,AL,60,New York Mets,NL,61,D,NYC20
20230604,Pittsburgh PiratesSt. Louis Cardinals20230604,0,Sun,St. Louis Cardinals,NL,60,Pittsburgh Pirates,NL,58,N,PIT08
20230604,San Diego PadresChicago Cubs20230604,0,Sun,Chicago Cubs,NL,59,San Diego Padres,NL,59,D,SAN02
20230604,San Francisco GiantsBaltimore Orioles20230604,0,Sun,Baltimore Orioles,AL,59,San Francisco Giants,NL,60,D,SFO03
